node,degree_centrality,betweenness_centrality,eigenvector_centrality,interval_start,interval_end
Broman1997Report_from_the,0.0816326530612244,0.0364937412486671,0.0981560735924117,1996,1999
Alphonce1994Dissonance_and_Schumann’s,0.0204081632653061,0.0,,1996,1999
10.2307/763915,0.0408163265306122,0.0257891491755519,0.037908819064791,1996,1999
Hermann1995Towards_a_New,0.0510204081632653,0.0075924966010797,0.056222108191289,1996,1999
McCreless1996Contemporary_Music_Theory,0.0306122448979591,0.0091078600114744,0.0327415215442836,1996,1999
"Taylor1997Chopin,_Pygmies,_and",0.0306122448979591,0.0692894660330766,0.039068792321295,1996,1999
Rahn1998Practical_Aspects_of,0.0918367346938775,0.0567908404058677,0.0508891820963862,1996,1999
Morse1997To_Rosemary_Killam:,0.1326530612244897,0.0700627956221759,0.2927358515596961,1996,1999
Parncutt1995Response_to_Demske:,0.0510204081632653,0.0075924966010797,0.056222108191289,1996,1999
Marvin1997Review_of_Daniel,0.0612244897959183,0.0206045195337337,0.0595434852566223,1996,1999
Burnham1996Theorists_and_“The,0.010204081632653,0.0,,1996,1999
Lewin1994Comment_on_John,0.0408163265306122,0.0,,1996,1999
Hermann1997Reflexive_Postmodern_Anthropology,0.1632653061224489,0.1285795954908439,0.324993347927497,1996,1999
Roeder1993Toward_a_Semiotic,0.0510204081632653,0.0,,1996,1999
Lester1998How_Theorists_Relate,0.010204081632653,0.0,0.0332642739387642,1996,1999
Code1995Listening_for_Schubert’s,0.0612244897959183,0.0,0.1689307666941396,1996,1999
Agmon1996Beethoven’s_Op._81a,0.010204081632653,0.0,0.0060598252691404,1996,1999
"Fox1996Review_of_Abeles,",0.010204081632653,0.0,,1996,1999
Brown1996“Adrift_on_Neurath’s,0.0204081632653061,0.0,0.0577336845673083,1996,1999
"Alpern1998Review_Article,_“Will",0.0918367346938775,0.0149234419243025,0.1734577180140508,1996,1999
London1995Misreading_Meyer:_A,0.0306122448979591,0.0297332185886402,0.0205774583666282,1996,1999
Grauer1996Toward_a_Unified,0.1122448979591836,0.0866020422290671,0.1511816826628158,1996,1999
Wibberley1996Josquin’s_<i>Ave_Maria</i>:,0.0306122448979591,0.0,0.0028840824811895,1996,1999
Toorn1995A_Response_to,0.0204081632653061,0.0,0.0318840753327421,1996,1999
Harley1994Comment_on_Steven,0.010204081632653,0.0,0.0012085069443484,1996,1999
Broman1998Report_from_the,0.0408163265306122,0.0,0.0568865597117292,1996,1999
Lewin1998The_D_Major,0.010204081632653,0.0,0.0015291281086839,1996,1999
Mailman1996The_Aims_of,0.1122448979591836,0.030693290543412,0.2778768713645796,1996,1999
Schmalfeldt1998On_Keeping_the,0.0204081632653061,0.0002247083572384,0.0381646594394305,1996,1999
Covach1995Musical_Worlds_and,0.0510204081632653,0.031077370707319,0.0114604159993689,1996,1999
Fuller1997Review_of_<i>Musica,0.0510204081632653,0.0126492561034299,0.0166872042980908,1996,1999
Brinkman1997Using_the_Tools,0.0612244897959183,0.0251888506406578,0.0372279368498483,1996,1999
Demske1995On_Considering_a,0.0510204081632653,0.0075924966010797,0.056222108191289,1996,1999
Parncutt1994Review_of_the,0.0510204081632653,0.0159151164638549,0.0419049298492914,1996,1999
10.30535/mto.0.2.1,0.0204081632653061,0.0,0.008894293594341,1996,1999
Berman1996Review_of_Glenn,0.0510204081632653,0.0841600166901371,0.052499468542784,1996,1999
Weisser1998Review_of_David,0.0510204081632653,0.0102660861481859,0.0584916408887275,1996,1999
10.30535/mto.4.1.1,0.0612244897959183,0.0,0.1499771540557384,1996,1999
Schaffer1996Review_of_Peter,0.0612244897959183,0.0112956002370804,0.0828722388067869,1996,1999
Lindley1993An_Algebraic_Approach,0.010204081632653,0.0,0.0001328015025509,1996,1999
Douw1997Music_Theory_at,0.010204081632653,0.0,,1996,1999
Robison1995Category_Structures_and,0.010204081632653,0.0,5.147907458394613e-05,1996,1999
Lochhead1996Review_of_<i>Embodied,0.010204081632653,0.0,0.0050153120626832,1996,1999
Isaacson1996Issues_in_the,0.1326530612244897,0.0933067713858087,0.2831149591680008,1996,1999
Rothgeb1995The_Tristan_Chord:,0.0714285714285714,0.0503442340791738,0.0039852257632128,1996,1999
"Willner1996Handel,_the_Sarabande,",0.0408163265306122,0.018379299510969,0.0518264284129223,1996,1999
Meeus1997Music_Theory_and,0.1632653061224489,0.2403259188538959,0.3154476695214054,1996,1999
Gruber1996Review_of_the,0.1530612244897959,0.1957342005456332,0.2969515887075422,1996,1999
Robison1994Modifying_Interval-Class_Vectors,0.0408163265306122,0.0238095238095238,0.001258422084638,1996,1999
Walker1996Intonational_Injustice:_A,0.0306122448979591,0.0,0.0028840824811895,1996,1999
Mengozzi1998Review_of_Lionel,0.0408163265306122,0.0238095238095238,0.0144994041478887,1996,1999
Demske1995Response_to_Parncutt,0.0816326530612244,0.0446130795892423,0.0951645362341592,1996,1999
London1997A_Different_Response,0.0306122448979591,0.0028746298324611,0.0691840598774473,1996,1999
Cochrane1995The_Ideal_Four,0.0510204081632653,0.0409235928763619,0.0139524796030104,1996,1999
Cuciurean1995Review_of_Mark,0.0204081632653061,0.0697074010327022,0.004526954473959,1996,1999
Krims1995On_the_Fear,0.0306122448979591,0.0117613310384394,0.0063465198694388,1996,1999
Pople1997Review_of_David,0.0408163265306122,0.0275796447710996,0.0475599908694149,1996,1999
Wibberley1996“Mode_versus_Ficta”,0.0918367346938775,0.0765554193253528,0.0134605815901279,1996,1999
Straus1998SMT_1997_Plenary,0.010204081632653,0.0,,1996,1999
Zbikowski1995Theories_of_Categorization,0.0306122448979591,0.0473321858864027,0.0004882088553329,1996,1999
Broman1996Report_from_the,0.0204081632653061,0.0,0.0048297926778098,1996,1999
Barnes1997A_Review_of,0.0918367346938775,0.0516595861905672,0.082019817525469,1996,1999
Kopp1995On_the_Function,0.0612244897959183,0.0265347102696499,0.0039450940437588,1996,1999
Cochrane1995The_Phases_of,0.010204081632653,0.0,0.0021698797909517,1996,1999
Killam1997Cognitive_Dissonance:_Should,0.0204081632653061,0.0020458457205445,0.0089887129694014,1996,1999
Castine1996Review_of_“The,0.0204081632653061,0.0,0.0048297926778098,1996,1999
Walker1996The_Deconstruction_of,0.010204081632653,0.0,0.0308887796288586,1996,1999
McCreless1996Review_of_Jean-Jacques,0.010204081632653,0.0,0.0004204351173629,1996,1999
Grave1998Review_of_William,0.0816326530612244,0.0105528985262203,0.1656335289318831,1996,1999
Littlefield1996The_Silence_of,0.1428571428571428,0.125556046954146,0.2929225634299663,1996,1999
Royal1995Review_of_<i>The,0.0918367346938775,0.0685734535547845,0.1815094677557218,1996,1999
Clendinning1996Review/Article_of_Miguel,0.0612244897959183,0.10309782216824,0.0139956403571005,1996,1999
Dubiel1996On_Getting_Deconstructed,0.0204081632653061,0.0058075219865237,0.0054687882850409,1996,1999
Haimo1997Linear_Analysis—A_Cure,0.0714285714285714,0.0106187343924004,0.0820624705908026,1996,1999
McCreless1998Music_Theory_as,0.010204081632653,0.0,,1996,1999
Bent1996Diatonic_<i>ficta</i>_revisited:,0.0510204081632653,0.0201255352622282,0.010999726158262,1996,1999
Castine1996Review_of_John,0.0612244897959183,0.0498715379094036,0.0409707883573471,1996,1999
Covach1994Destructuring_Cartesian_Dualism,0.0306122448979591,0.0,0.0093822397427731,1996,1999
"Krims1994Bloom,_Post-Structuralism(s),_and",0.0204081632653061,0.0,0.0013384972586155,1996,1999
Smoliar1994Comment_on_John,0.0408163265306122,0.0,,1996,1999
Rothstein1995The_Tristan_Chord,0.0510204081632653,0.014916810097533,0.0038652354521413,1996,1999
Straus1995Post-structuralism_and_Music,0.0306122448979591,0.0117613310384394,0.0063465198694388,1996,1999
Willner1996More_on_Handel,0.0204081632653061,0.0,0.0094626303840821,1996,1999
Covach1995Schoenberg’s_Turn_to,0.0714285714285714,0.092779043435556,0.0635597672034168,1996,1999
Lochhead1998Retooling_the_Technique,0.0612244897959183,0.0,0.1499771540557384,1996,1999
Killam1997Response_to_Professor,0.0204081632653061,0.0,,1996,1999
Roeder1994Response_to_Comments,0.0408163265306122,0.0,,1996,1999
"Zbikowski1995Response_to_Robison,",0.010204081632653,0.0,5.147907458394613e-05,1996,1999
Renwick1994“A_Subject_of,0.010204081632653,0.0,,1996,1999
Headlam1997Multimedia_for_Music,0.010204081632653,0.0,0.0039258991840004,1996,1999
Agawu1996Analyzing_Music_Under,0.1224489795918367,0.0683187035235,0.2696200331208169,1996,1999
Rahn1994From_Similarity_to,0.0918367346938775,0.1150058980414969,0.0424424434702441,1996,1999
Latham1997Review_of_Ethan,0.0526315789473684,0.0180464936448464,0.086344976870264,1999,2002
Klumpenhouwer1994Some_Remarks_on,0.0150375939849624,0.0,0.0005904486785601,1999,2002
Agmon1997The_Bridges_that,0.075187969924812,0.167182095956027,0.0609145319298577,1999,2002
Littlefield1994Code_and_Context:,0.0300751879699248,0.0,,1999,2002
McNamee1997Publishing_and_Pedagogy,0.0075187969924812,0.0,,1999,2002
Boss1999“Schenkerian-Schoenbergian_Analysis”_and,0.0451127819548872,0.0301802353664424,0.0608336138700793,1999,2002
Smoliar1995Musical_Objects:_,0.037593984962406,0.0236752830415494,0.0489714878092763,1999,2002
Friedmann1997Review_of_Nicolas,0.037593984962406,0.0176991150442477,0.0524818163207557,1999,2002
Broman1997Report_from_the,0.0601503759398496,0.0310697592042812,0.0828906849610759,1999,2002
Alphonce1994Dissonance_and_Schumann’s,0.0150375939849624,0.0,,1999,2002
Hoeckner2001Poet’s_Love_and,0.0526315789473684,0.0010263712618327,0.0562273807774214,1999,2002
Buhler1999Review_of_Roger,0.0075187969924812,0.0,0.0176827165393114,1999,2002
10.2307/763915,0.0300751879699248,0.024216909725065,0.0318112406080617,1999,2002
Hermann1995Towards_a_New,0.037593984962406,0.0081969307539891,0.0395950425390284,1999,2002
McCreless1996Contemporary_Music_Theory,0.0225563909774436,0.0050042140750105,0.0241538716652022,1999,2002
"Taylor1997Chopin,_Pygmies,_and",0.0225563909774436,0.0386182698995952,0.028899061309956,1999,2002
Rahn1998Practical_Aspects_of,0.0676691729323308,0.0329735531185913,0.0415094298608218,1999,2002
"Koozin1999On_Metaphor,_Technology,",0.037593984962406,0.0014805701041478,0.0634765914153469,1999,2002
Schaffer1999Review_of_Eleanor,0.0300751879699248,0.0101465326637864,0.0352262386177948,1999,2002
Morse1997To_Rosemary_Killam:,0.0977443609022556,0.0925313717660171,0.2660303076395368,1999,2002
Perry2000Review_of_Allen,0.0225563909774436,0.0068505997860381,0.0243844551159336,1999,2002
Soderberg1998White_Note_Fantasy,0.0075187969924812,0.0,,1999,2002
Parncutt1995Response_to_Demske:,0.037593984962406,0.0081969307539891,0.0395950425390284,1999,2002
Marvin1997Review_of_Daniel,0.0451127819548872,0.0142951234022118,0.0464354067411637,1999,2002
Burnham1996Theorists_and_“The,0.0075187969924812,0.0,,1999,2002
Lewin1994Comment_on_John,0.0300751879699248,0.0,,1999,2002
Hermann1997Reflexive_Postmodern_Anthropology,0.1203007518796992,0.1572696843333933,0.2918650495826838,1999,2002
Roeder1993Toward_a_Semiotic,0.037593984962406,0.0,,1999,2002
Lester1998How_Theorists_Relate,0.0225563909774436,0.0111492910861348,0.0541650636741158,1999,2002
Code1995Listening_for_Schubert’s,0.0451127819548872,0.0,0.1242827557765692,1999,2002
Agmon1996Beethoven’s_Op._81a,0.0075187969924812,0.0,0.0052740432274761,1999,2002
McCreless2000Music_Theory_and,0.0075187969924812,0.0,,1999,2002
"Fox1996Review_of_Abeles,",0.0075187969924812,0.0,,1999,2002
"Alpern1998Review_Article,_“Will",0.0902255639097744,0.0741700366001017,0.2332263095350425,1999,2002
London1995Misreading_Meyer:_A,0.0225563909774436,0.0209623893805309,0.0142818682642413,1999,2002
Brown1996“Adrift_on_Neurath’s,0.0150375939849624,0.0,0.0429062681430418,1999,2002
Grauer1996Toward_a_Unified,0.0827067669172932,0.0553584828203256,0.1231609240053516,1999,2002
Vetter2000Review_of_Michelle,0.0225563909774436,0.0,0.0303640429575184,1999,2002
Toorn1995A_Response_to,0.0150375939849624,0.0,0.0235340984315344,1999,2002
Wibberley1996Josquin’s_<i>Ave_Maria</i>:,0.0225563909774436,0.0,0.0022137513509767,1999,2002
Broman1998Report_from_the,0.0526315789473684,0.0849604820242823,0.0825787765393775,1999,2002
Harley1994Comment_on_Steven,0.0075187969924812,0.0,0.0008065615634135,1999,2002
Samarotto2000“The_Body_that,0.0300751879699248,0.0092350040042833,0.0186686908747111,1999,2002
Lewin1998The_D_Major,0.0150375939849624,0.0017084562438544,0.0018457521556279,1999,2002
Mailman1996The_Aims_of,0.0827067669172932,0.0236332022856679,0.2169273152269636,1999,2002
Schmalfeldt1998On_Keeping_the,0.0150375939849624,0.0001237884534344,0.0323122258159107,1999,2002
Covach1995Musical_Worlds_and,0.037593984962406,0.0217028625609535,0.0080262062953644,1999,2002
10.30535/mto.7.2.1,0.0451127819548872,0.0,0.0545225239712258,1999,2002
Huron2001What_is_a,0.0526315789473684,0.003966703334592,0.0567493125061996,1999,2002
Fuller1997Review_of_<i>Musica,0.037593984962406,0.0079954656726543,0.0134731783997357,1999,2002
Brinkman1997Using_the_Tools,0.0451127819548872,0.0186502196181399,0.0306305458102172,1999,2002
Demske1995On_Considering_a,0.037593984962406,0.0081969307539891,0.0395950425390284,1999,2002
Parncutt1994Review_of_the,0.037593984962406,0.0113905725477308,0.0284766941519411,1999,2002
10.30535/mto.0.2.1,0.0150375939849624,0.0,0.0057106214175968,1999,2002
Berman1996Review_of_Glenn,0.037593984962406,0.0647068823506876,0.0433856186714144,1999,2002
Anku2000Circles_and_Time:,0.0300751879699248,0.0176991150442477,0.0019851774778562,1999,2002
Weisser1998Review_of_David,0.0526315789473684,0.0429812598594374,0.0532457548490109,1999,2002
Eriksson1999Four_Swedish_Dissertations,0.0225563909774436,0.0140300620967381,0.0065347740559609,1999,2002
10.30535/mto.4.1.1,0.0827067669172932,0.0549563406161387,0.2213107685303325,1999,2002
Schaffer1996Review_of_Peter,0.0451127819548872,0.0119989840161537,0.0717394124230475,1999,2002
Lindley1993An_Algebraic_Approach,0.0075187969924812,0.0,8.922212123431171e-05,1999,2002
Douw1997Music_Theory_at,0.0075187969924812,0.0,,1999,2002
James1999Hans_Rott_(1858–1884)—The,0.0075187969924812,0.0,,1999,2002
Wannamaker2001Structure_and_Perception,0.0075187969924812,0.0,0.000199513058868,1999,2002
"Perry2000Music,_Evolution_and",0.0300751879699248,0.0088551288846577,0.0099354933271971,1999,2002
Robison1995Category_Structures_and,0.0075187969924812,0.0,2.966800202973373e-05,1999,2002
Lochhead1996Review_of_<i>Embodied,0.0075187969924812,0.0,0.0036169890353521,1999,2002
Isaacson1996Issues_in_the,0.0977443609022556,0.0887272487576836,0.218790110566164,1999,2002
Rothgeb1995The_Tristan_Chord:,0.0526315789473684,0.0376632954066583,0.0029513428027267,1999,2002
"Willner1996Handel,_the_Sarabande,",0.0300751879699248,0.010329939497923,0.0392214348770754,1999,2002
Meeus1997Music_Theory_and,0.1203007518796992,0.1898558897791422,0.2905860451737672,1999,2002
Gruber1996Review_of_the,0.112781954887218,0.1351204993828704,0.2301502300104487,1999,2002
Robison1994Modifying_Interval-Class_Vectors,0.0300751879699248,0.0176991150442477,0.0008878600987546,1999,2002
James1998Celibidache_and_Bruckner,0.0075187969924812,0.0,,1999,2002
Walker1996Intonational_Injustice:_A,0.0225563909774436,0.0,0.0022137513509767,1999,2002
Mengozzi1998Review_of_Lionel,0.0300751879699248,0.0095837455765733,0.0118322730774398,1999,2002
Meeus2000Toward_a_Post-Schoenbergian,0.0150375939849624,0.0,0.0071119719904004,1999,2002
Demske1995Response_to_Parncutt,0.0601503759398496,0.034821932575849,0.0676834419570797,1999,2002
Vlagopoulos1999Report_on_the,0.0902255639097744,0.0789796874166938,0.1759543471186953,1999,2002
London1997A_Different_Response,0.0225563909774436,0.0017378555739807,0.0555080313315731,1999,2002
Forte2000Responses_to_Plenary,0.0075187969924812,0.0,,1999,2002
Cochrane1995The_Ideal_Four,0.037593984962406,0.0225441916509162,0.0096174128392563,1999,2002
Temperley1999Review_of_Joseph,0.037593984962406,0.0016637137651854,0.0563701440717062,1999,2002
Cuciurean1995Review_of_Mark,0.0150375939849624,0.0521491782553729,0.0028786510459418,1999,2002
Krims1995On_the_Fear,0.0225563909774436,0.0087705436156763,0.0049583401368052,1999,2002
Pople1997Review_of_David,0.0300751879699248,0.0196632960425655,0.0359929354743789,1999,2002
Wibberley1996“Mode_versus_Ficta”,0.0676691729323308,0.0628748722768932,0.0108087964368839,1999,2002
Zbikowski1995Theories_of_Categorization,0.0225563909774436,0.0352402022756005,0.0002952370650413,1999,2002
Straus1998SMT_1997_Plenary,0.0075187969924812,0.0,,1999,2002
Broman1996Report_from_the,0.0150375939849624,0.0,0.0039550174244099,1999,2002
Roemjantsew2000Report_on_Two,0.0676691729323308,0.0108169053957269,0.1055343737302905,1999,2002
Barnes1997A_Review_of,0.0676691729323308,0.041107107241591,0.0776448237002835,1999,2002
Kopp1995On_the_Function,0.0451127819548872,0.0199641803624104,0.0029242601657321,1999,2002
Cochrane1995The_Phases_of,0.0075187969924812,0.0,0.0014351969135861,1999,2002
Killam1997Cognitive_Dissonance:_Should,0.0150375939849624,0.001127025629238,0.0067871786343353,1999,2002
Castine1996Review_of_“The,0.0150375939849624,0.0,0.0039550174244099,1999,2002
Walker1996The_Deconstruction_of,0.0075187969924812,0.0,0.0229305988460172,1999,2002
McCreless1996Review_of_Jean-Jacques,0.0075187969924812,0.0,0.0002965851167876,1999,2002
Grave1998Review_of_William,0.0902255639097744,0.0776716467707454,0.2316912764232736,1999,2002
Littlefield1996The_Silence_of,0.1052631578947368,0.0892469286294861,0.2281836939750123,1999,2002
Royal1995Review_of_<i>The,0.0676691729323308,0.0513709935822661,0.1326590464532216,1999,2002
Clendinning1996Review/Article_of_Miguel,0.0451127819548872,0.0728664529805216,0.0109906653220257,1999,2002
Dubiel1996On_Getting_Deconstructed,0.0150375939849624,0.0036231315217678,0.0041632481016673,1999,2002
"Soderberg1999White_Note_Fantasy,",0.0075187969924812,0.0,,1999,2002
Haimo1997Linear_Analysis—A_Cure,0.0526315789473684,0.0180464936448464,0.086344976870264,1999,2002
Everett2001Review_of_Richard,0.0075187969924812,0.0,0.0107042228945419,1999,2002
"Dubiel2000Analysis,_Description,_and",0.0902255639097744,0.1275508680486868,0.1119651429262986,1999,2002
McCreless1998Music_Theory_as,0.0075187969924812,0.0,,1999,2002
Bent1996Diatonic_<i>ficta</i>_revisited:,0.037593984962406,0.0156696611763791,0.0090065403883058,1999,2002
10.30535/mto.7.1.1,0.0300751879699248,0.0176991150442477,0.0019851774778562,1999,2002
Castine1996Review_of_John,0.0451127819548872,0.0388398401116856,0.0354012425351765,1999,2002
Covach1994Destructuring_Cartesian_Dualism,0.0225563909774436,0.0,0.0066484125505499,1999,2002
"Krims1994Bloom,_Post-Structuralism(s),_and",0.0150375939849624,0.0,0.0009965474027308,1999,2002
Perrott1999Review_of_Laurent,0.0225563909774436,0.001813031791338,0.0378545560333772,1999,2002
Smoliar1994Comment_on_John,0.0300751879699248,0.0,,1999,2002
Rothstein1995The_Tristan_Chord,0.037593984962406,0.0112726506531816,0.0028703434080634,1999,2002
Straus1995Post-structuralism_and_Music,0.0225563909774436,0.0087705436156763,0.0049583401368052,1999,2002
Harrison2000Tolling_Time,0.0075187969924812,0.0,0.000199513058868,1999,2002
Willner1996More_on_Handel,0.0150375939849624,0.0,0.0071382156081122,1999,2002
Covach1995Schoenberg’s_Turn_to,0.0526315789473684,0.0689727997006809,0.0485152994800965,1999,2002
Lochhead1998Retooling_the_Technique,0.0676691729323308,0.0371425664528463,0.2103665585103974,1999,2002
Roeder2001Pulse_Streams_and,0.0300751879699248,0.0005267593763168,0.0036718138507727,1999,2002
Kaminsky2000Revenge_of_the,0.075187969924812,0.0285160204399747,0.1065118952427646,1999,2002
Damschroder1999Review_of_Carl,0.1353383458646616,0.1564457031050451,0.2105457882456211,1999,2002
Killam1997Response_to_Professor,0.0150375939849624,0.0,,1999,2002
10.30535/mto.7.6.1,0.037593984962406,0.0759156491773432,0.0138965119713236,1999,2002
Roeder1994Response_to_Comments,0.0300751879699248,0.0,,1999,2002
Hofmann-Engl1999Review_of_W.B.,0.075187969924812,0.0449582420332706,0.1721127856843131,1999,2002
"Zbikowski1995Response_to_Robison,",0.0075187969924812,0.0,2.966800202973373e-05,1999,2002
Renwick1994“A_Subject_of,0.0075187969924812,0.0,,1999,2002
Heinonen2000Review_of_Walter,0.0676691729323308,0.0108169053957269,0.1055343737302905,1999,2002
Headlam1997Multimedia_for_Music,0.0075187969924812,0.0,0.0030781347726883,1999,2002
Agawu1996Analyzing_Music_Under,0.0902255639097744,0.0535449022331449,0.2100354147880595,1999,2002
Rahn1994From_Similarity_to,0.0676691729323308,0.0836458776048697,0.028350825594484,1999,2002
Latham1997Review_of_Ethan,0.047945205479452,0.0182958026504933,0.0863423036394385,2002,2005
Klumpenhouwer1994Some_Remarks_on,0.0136986301369863,0.0,0.0005904042289608,2002,2005
Agmon1997The_Bridges_that,0.0684931506849315,0.1657828506541604,0.0609115469281572,2002,2005
Littlefield1994Code_and_Context:,0.0273972602739726,0.0,,2002,2005
McNamee1997Publishing_and_Pedagogy,0.0068493150684931,0.0,,2002,2005
Boss1999“Schenkerian-Schoenbergian_Analysis”_and,0.0410958904109589,0.0296792061122066,0.0608346365635193,2002,2005
Smoliar1995Musical_Objects:_,0.0342465753424657,0.0231970917952501,0.0489678793403564,2002,2005
Friedmann1997Review_of_Nicolas,0.0342465753424657,0.017391304347826,0.0524793776889346,2002,2005
Broman1997Report_from_the,0.0547945205479452,0.0308283034740781,0.0828862019661399,2002,2005
Alphonce1994Dissonance_and_Schumann’s,0.0136986301369863,0.0,,2002,2005
Hoeckner2001Poet’s_Love_and,0.047945205479452,0.0011179573879802,0.0562484488016577,2002,2005
Wibberley2004<i>Quid_non_ebrietas,0.0136986301369863,0.0,,2002,2005
Buhler1999Review_of_Roger,0.0068493150684931,0.0,0.0176840046820566,2002,2005
10.2307/763915,0.0273972602739726,0.0240671712323918,0.031809535921338,2002,2005
Hermann1995Towards_a_New,0.0342465753424657,0.0081867398710008,0.0395921169491517,2002,2005
McCreless1996Contemporary_Music_Theory,0.0205479452054794,0.0048309178743961,0.0241522200004189,2002,2005
"Taylor1997Chopin,_Pygmies,_and",0.0205479452054794,0.0372809171509746,0.0288970881839777,2002,2005
Rahn1998Practical_Aspects_of,0.0616438356164383,0.0318316772134928,0.0415070134172141,2002,2005
"Koozin1999On_Metaphor,_Technology,",0.0342465753424657,0.0014292978823871,0.0634777614697202,2002,2005
Schaffer1999Review_of_Eleanor,0.0273972602739726,0.0104935990121622,0.0352275529238426,2002,2005
Morse1997To_Rosemary_Killam:,0.0890410958904109,0.0932912374386286,0.2660183842098162,2002,2005
Perry2000Review_of_Allen,0.0205479452054794,0.007091369760394,0.0243873166702928,2002,2005
Soderberg1998White_Note_Fantasy,0.0068493150684931,0.0,,2002,2005
Parncutt1995Response_to_Demske:,0.0342465753424657,0.0081867398710008,0.0395921169491517,2002,2005
Marvin1997Review_of_Daniel,0.0410958904109589,0.0138275116504949,0.0464325027400906,2002,2005
Burnham1996Theorists_and_“The,0.0068493150684931,0.0,,2002,2005
Lewin1994Comment_on_John,0.0273972602739726,0.0,,2002,2005
Hermann1997Reflexive_Postmodern_Anthropology,0.1095890410958904,0.1569808171060463,0.2918515856161632,2002,2005
Roeder1993Toward_a_Semiotic,0.0342465753424657,0.0,,2002,2005
Wibberley2004Models_for_Chord,0.0136986301369863,0.0,,2002,2005
Lester1998How_Theorists_Relate,0.0205479452054794,0.011126210999298,0.0541655962144192,2002,2005
Code1995Listening_for_Schubert’s,0.0410958904109589,0.0,0.1242742164193686,2002,2005
Agmon1996Beethoven’s_Op._81a,0.0068493150684931,0.0,0.0052737696089133,2002,2005
