node,degree_centrality,betweenness_centrality,eigenvector_centrality
"Hutchinson, Kyle",0.0028208744710860366,0.0,
"Poon, Matthew",0.0028208744710860366,0.0,
"Donaldson, James",0.0,0.0,
"Beaudoin, Richard",0.0,0.0,
"Fillerup, Jessie",0.0,0.0,
"James, Tess",0.0,0.0,
"Brinkman, Alexander R.",0.0028208744710860366,0.0,
"Marvin, Elizabeth W.",0.0028208744710860366,0.0,
"Forrest, David L.",0.0,0.0,
"Guck, Marion",0.0,0.0,
"Robison, Brian",0.0,0.0,
"Morford, James B.",0.0028208744710860366,0.0,
"David, Aaron M.",0.0028208744710860366,0.0,
"Boyle, Matthew L. C.",0.0028208744710860366,0.0,
"Sherrill, Paul",0.011283497884344146,1.1952857928330662e-05,
"Clampitt, David",0.0,0.0,
"Cohen, Gilad",0.0,0.0,
"Willey, Robert",0.0,0.0,
"Leydon, Rebecca",0.00846262341325811,0.0,
"Holm-Hudson, Kevin J.",0.0,0.0,
"Lumsden, Rachel",0.005641748942172073,0.0,
"BaileyShea, Matthew L.",0.0,0.0,
"Hofmann-Engl, Ludger",0.0,0.0,
"Takehana, Elise O.",0.0,0.0,
"Tenzer, Michael S.",0.0,0.0,
"Cairns, Zachary",0.0,0.0,
"Willis, Laurence Sinclair",0.0,0.0,
"Maus, Fred Everett",0.0,0.0,
"Latham, Edward D.",0.0,0.0,
"Samarotto, Frank",0.0,0.0,
"Fieldman, Hali A.",0.0,0.0,
"Stoecker, Philip",0.0,0.0,
"Vlagopoulos, Panos",0.0,0.0,
"Willner, Channan",0.0,0.0,
"Sly, Gordon",0.0,0.0,
"Bleij, Barbara",0.0,0.0,
"Murphy, Scott",0.0,0.0,
"Love, Stefan Caris",0.0,0.0,
"Clendinning, Jane",0.0,0.0,
"Turner, JW",0.0,0.0,
"Osborne, Tyler",0.0014104372355430183,0.0,
"Cherlin, Michael",0.0,0.0,
"Woodruff, Eliot Ghofur",0.0,0.0,
"Heyer, David J.",0.0,0.0,
"Martens, Daniel Barolsky and Peter",0.0,0.0,
"Hynes-Tawa, Liam",0.0,0.0,
"Tenzer, Michael",0.0,0.0,
"Suurpää, Lauri",0.0,0.0,
"Medina-Gray, Elizabeth",0.0,0.0,
"Hatten, Robert S.",0.0,0.0,
"Jong, Karst de",0.0028208744710860366,0.0,
"Noll, Thomas",0.0028208744710860366,0.0,
"Turci-Escobar, John",0.0,0.0,
"Karnes, Kevin C.",0.0,0.0,
"Boss, Jack F.",0.0,0.0,
"Moseley, Roger",0.0,0.0,
"Green, Burdette",0.0,0.0,
"Mori, Akane",0.0,0.0,
"Doll, Christopher",0.0,0.0,
"Klumpenhouwer, Henry",0.0,0.0,
"Carter-Ényì, Aaron",0.0014104372355430183,0.0,
"Carter, David S.",0.0,0.0,
"Hanenberg, Scott J.",0.0,0.0,
"Goldenberg, Yosef",0.0,0.0,
"Smither, Sean R.",0.0,0.0,
"Heinonen, Yrjo",0.0,0.0,
"Parncutt, Richard",0.0,0.0,
"Väisälä, Olli",0.0,0.0,
"Damschroder, David",0.0,0.0,
"Hahn, Joshua W.",0.0,0.0,
"Martin, Henry",0.005641748942172073,0.0,
"Hasegawa, Robert",0.0,0.0,
"Yunek, Jeffrey Scott",0.0,0.0,
"Anku, Willie",0.0,0.0,
", Jan Philipp Sprick",0.0,0.0,
"Smith, Elizabeth Lena",0.0,0.0,
"Zayaruznaya, Anna",0.0,0.0,
"Maler, Anabel",0.0,0.0,
"Komaniecki, Robert",0.0,0.0,
"Aaslid, Vilde",0.0,0.0,
"Kallis, Vasilis",0.0,0.0,
"Lewin, David",0.0,0.0,
"Horlacher, Gretchen G.",0.0,0.0,
"Lochhead, Judy",0.0,0.0,
"Leong, Daphne",0.0028208744710860366,1.9921429880551105e-06,
"Burstein, Richard Burke<br>submitted by L. Poundie",0.0,0.0,
"Baker, Ben",0.0,0.0,
"Glahn, Denise Von",0.0,0.0,
"Dodson, Alan",0.0,0.0,
"Barnes, Larry J.",0.0,0.0,
"Montague, Eugene",0.0,0.0,
"Cutler, Timothy",0.0,0.0,
"Li, Mingyue",0.0,0.0,
"Masci, Michael",0.0,0.0,
"Renwick, William J.",0.0,0.0,
"Raschke, Peter J.",0.0,0.0,
"Miyake, Jan",0.0,0.0,
"Vélez, Daniel Villegas",0.0,0.0,
"Menezes, Enrique Valarelli",0.0028208744710860366,0.0,
"Pires, Carlos Eduardo de Barros Moreira",0.0028208744710860366,0.0,
"Brody, Christopher",0.0,0.0,
"Gur, Golan",0.0,0.0,
"Posen, Thomas William",0.0,0.0,
"Moore, Allan F.",0.0,0.0,
"Buchler, Michael H.",0.0,0.0,
"Long, Megan Kaes",0.0,0.0,
"Gauldin, Robert",0.0,0.0,
"Demske, Thomas R.",0.0,0.0,
"Kochavi, Jonathan",0.0,0.0,
"Judd, Robert F.",0.0,0.0,
"Quaglia, Bruce W.",0.0,0.0,
"Schuiling, Floris",0.0,0.0,
"Quaglia, Bruce",0.0,0.0,
"Byros, Vasili",0.0,0.0,
"Townsend, Anna M. Gawboy and Justin",0.0,0.0,
"McCreless, Patrick P.",0.0,0.0,
"Nobile, Drew",0.0,0.0,
"Geary, David",0.0,0.0,
"Hood, Alison",0.0,0.0,
"London, Justin M.",0.0,0.0,
"Carter-Ényì, Quintina",0.0,0.0,
"Martinez, Jose Luis",0.0,0.0,
"Burnham, Scott",0.0,0.0,
"Peck, Robert W.",0.0,0.0,
"Clement, Brett",0.0,0.0,
"Palmer, James K.",0.0,0.0,
"Douw, Andre M.",0.0028208744710860366,0.0,
"Schuijer, Michiel C.",0.0028208744710860366,0.0,
"Littlefield, Richard C.",0.0,0.0,
"Ricci, Adam",0.0,0.0,
"Besada, José L.",0.0,0.0,
"Cuciurean, John D.",0.0,0.0,
"Alpern, Wayne",0.0,0.0,
"Marvin, William M.",0.0,0.0,
"Martin, Ed",0.0,0.0,
"Kaminsky, Peter M.",0.0,0.0,
"Cochrane, Richard",0.0,0.0,
"Butterfield, Matthew W.",0.0,0.0,
"Rifkin, Deborah",0.0,0.0,
"Headlam, Dave",0.0,0.0,
"Kosovsky, Bob",0.0,0.0,
"Lehman, Frank",0.0,0.0,
"Martschenko, Evan",0.0,0.0,
"Sawatzky, Grant",0.0,0.0,
"Li, Edwin K. C.",0.005641748942172073,0.0,
"Berry, David Carson",0.0,0.0,
"Reed, S. Alexander",0.0,0.0,
"Morse, Michael W.",0.0,0.0,
"Ren, Iris",0.004231311706629055,0.0,
"Duan, Zhiyao",0.004231311706629055,0.0,
"Sallmen, Mark",0.0,0.0,
"Jr., Jose M. Garza",0.0,0.0,
"Leech-Wilkinson, Daniel",0.0,0.0,
"Endrinal, Christopher",0.0,0.0,
"Barnett, Gregory",0.0,0.0,
"Aarden, Bret",0.0028208744710860366,0.0,
"Hippel, Paul T. von",0.0028208744710860366,0.0,
"Boyle, Matthew L.",0.0,0.0,
"Luchese, Diane",0.0,0.0,
"Berry, Michael",0.0,0.0,
"Code, David Løberg",0.0,0.0,
"Smucker, Peter",0.0,0.0,
"Cramer, Alfred",0.0,0.0,
"Schumann, Scott C.",0.0,0.0,
"Probst, Stephanie",0.0,0.0,
"Hermann, Richard",0.0,0.0,
"Heetderks, David J.",0.0,0.0,
"Guillotel-Nothmann, Christophe",0.0,0.0,
"Barolsky, Daniel G",0.0,0.0,
"Soderberg, Stephen",0.0,0.0,
"Aziz, Andrew",0.0,0.0,
"Marion, Gregory J.",0.0,0.0,
"Jemian, Rebecca",0.0,0.0,
"Alphonce, Bo H.",0.0,0.0,
"Moseley, Rowland",0.0,0.0,
"Hudson, Stephen S.",0.0,0.0,
"Noll, David Clampitt and Thomas",0.0,0.0,
"Love, Stefan C.",0.0,0.0,
"Duguay, Michèle",0.0,0.0,
"Haskins, Rob",0.0,0.0,
"Rink, John",0.0,0.0,
"Auerbach, Brent",0.0,0.0,
"Traut, Don",0.0,0.0,
"Grant, Roger Mathew",0.0,0.0,
"Hakanson, Michelle E.",0.0,0.0,
"Chenette, Timothy",0.0,0.0,
"Urista, Diane J.",0.0,0.0,
"Arlin, Mary I.",0.0,0.0,
"Goldman, Andrew J.",0.0,0.0,
"Sheehy, August",0.0014104372355430183,0.0,
"Steinbeck, Paul",0.0014104372355430183,0.0,
"Rojo, Cristina González",0.0,0.0,
"Samplaski, Art",0.0,0.0,
"Lewis, George E.",0.0,0.0,
"Everett, Walter T.",0.0,0.0,
"Martens, Peter A.",0.0,0.0,
"Easley, David B.",0.0,0.0,
"Rehding, Alexander",0.0,0.0,
"Sayrs, Elizabeth P.",0.0,0.0,
"Agmon, Eytan",0.0,0.0,
"Zbikowski, Lawrence M.",0.0,0.0,
"Jeßulat, Ariane",0.0,0.0,
"Reenan, Sam",0.0,0.0,
"Lee, Mike Cheng-Yu",0.0,0.0,
"Bottge, Karen M.",0.0,0.0,
"Agrawal, Susan Mina",0.0,0.0,
"Harley, James",0.0,0.0,
"Bain, Jennifer",0.0,0.0,
"Lewin, David B.",0.0,0.0,
"Chung, Andrew J.",0.0,0.0,
"Spicer, Mark",0.0,0.0,
"Chenette, Timothy K.",0.0,0.0,
"Donin, Nicolas",0.0028208744710860366,0.0,
"Goldman, Jonathan",0.0028208744710860366,0.0,
"Bor, Mustafa",0.0,0.0,
"Pedneault-Deslauriers, Julie",0.0,0.0,
"Segall, Christopher",0.0,0.0,
"D., Albrecht",0.0,0.0,
"Atkinson, Sean",0.0,0.0,
"Fox, Donna Brink",0.0,0.0,
"Givan, Benjamin",0.0,0.0,
"Nolan, Catherine",0.0,0.0,
"Cohn, Richard",0.0,0.0,
"Robbie, Andrew D.",0.0,0.0,
"Grall, Jeremy",0.0,0.0,
"Isaacson, Eric J.",0.0,0.0,
"Krims, Adam P.",0.0,0.0,
"Gates, Sarah",0.0,0.0,
"McNutt, Elizabeth",0.0014104372355430183,0.0,
"Clement, Brett G.",0.0,0.0,
"Blum, Stephen",0.0,0.0,
"Morrison, Landon",0.0,0.0,
"Rao, Nancy Yunhwa",0.0,0.0,
"Pearson, David M",0.0,0.0,
"Pau, Andrew",0.0,0.0,
"Bent, Margaret",0.0,0.0,
"Castine, Peter",0.0,0.0,
"Gruber, Gerold W.",0.0,0.0,
"Gardner, Samuel",0.0028208744710860366,0.0,
"Shea, Nicholas J.",0.0028208744710860366,0.0,
"Novak, John K.",0.0,0.0,
"Bungert, James",0.0,0.0,
"Stephenson, Alex",0.0,0.0,
"Toorn, Pieter C. van den",0.0,0.0,
"Brown, Matthew G.",0.0,0.0,
"Lawrence, John Y.",0.0,0.0,
"Lind, Stephanie",0.0028208744710860366,0.0,
"Bernstein, Zachary",0.0,0.0,
"Pack, Tim S.",0.0,0.0,
"Lee, Ji Yeon",0.0,0.0,
"Beavers, Jennifer P.",0.0,0.0,
"Sterbenz, Maeve",0.0,0.0,
"Reed, Jacob Rosenthal",0.0028208744710860366,0.0,
"Bain, Matthew Neil",0.0028208744710860366,0.0,
"Sullivan, James",0.0,0.0,
"Ewell, Philip",0.0,0.0,
"Tuck, Patrick",0.0,0.0,
"Tatar, Jeremy",0.0,0.0,
"Buhler, James",0.0,0.0,
"Samarotto, Frank P.",0.0,0.0,
"Wells, Robert L.",0.0,0.0,
"Souza, Jonathan De",0.0,0.0,
"Dineen, Murray",0.0,0.0,
"Haimo, Ethan T.",0.0,0.0,
"Dibben, Nicola",0.0,0.0,
"Parsons, Laurel",0.0,0.0,
"Heidemann, Kate",0.0,0.0,
"Sturman, Michael Vercelli and Janet",0.0,0.0,
"Cole, Christa",0.0,0.0,
"Cannon-Brown, Lee",0.0,0.0,
"Wannamaker, Robert A.",0.0,0.0,
"Kutschke, Beate",0.0,0.0,
"Reenan, Samuel",0.0028208744710860366,0.0,
"Bass, Richard",0.0028208744710860366,0.0,
"Smith, Jeremy W.",0.0,0.0,
"Chua, Daniel K.L.",0.0028208744710860366,0.0,
"2015), (after July 1",0.0028208744710860366,0.0,
"Callender, Clifton",0.0,0.0,
"Fuller, Sarah",0.0,0.0,
"Plotkin, Richard",0.0,0.0,
"Boss, Jack",0.0,0.0,
"Neumeyer, David",0.0,0.0,
"Johnson, Thomas",0.0,0.0,
"Andersen, Drake",0.0,0.0,
"Straus, Joseph N.",0.0,0.0,
"Silberman, Peter",0.0,0.0,
"Kraus, Joseph",0.0,0.0,
"Gauvin, Hubert Léveillé",0.0028208744710860366,0.0,1.8954971851380687e-06
"Mattessich, John J.",0.0,0.0,
"Mengozzi, Stefano",0.0,0.0,
"Tymoczko, Dmitri",0.0,0.0,
"Keep, David",0.0,0.0,
"Burns, Chelsea",0.0,0.0,
"Martens, Peter",0.0,0.0,
"McNamee, Ann K.",0.0,0.0,
"Palfy, Cora S.",0.0,0.0,
"Eng, Clare Sher Ling",0.0,0.0,
"Thomas, Margaret E.",0.0,0.0,
"Martin, Alexander",0.0,0.0,
"Summach, Jay",0.0,0.0,
"Grauer, Victor A.",0.0,0.0,
"Harrison, Daniel",0.0,0.0,
"Lee, Gavin S. K.",0.0,0.0,
"Wallmark, Zachary",0.0,0.0,
"Smyth, David H.",0.0,0.0,
"Yi, Chen",0.0,0.0,
"Goldberg, Daniel",0.0,0.0,
"Marvin, Elizabeth West",0.0,0.0,
"Utz, Christian",0.0028208744710860366,0.0,
"Hoffman, Brian D.",0.0,0.0,
"Dubiel, Joseph",0.0,0.0,
"Everett, Walter",0.0,0.0,
"Alcalde, Bruno",0.0,0.0,
"Zhang, Xieyi (Abby)",0.0,0.0,
"Stephenson, Ken",0.0,0.0,
"Goehr, Lydia",0.0,0.0,
"Caplin, William E.",0.0,0.0,
"Gloag, Kenneth",0.0,0.0,
"Ovenden, Philippa",0.0,0.0,
"Capuzzo, Dr. Guy",0.0,0.0,
"Benitez, Vincent P.",0.0,0.0,
"Perry, Jeff",0.0,0.0,
"Chandler, Oliver",0.0,0.0,
"Hannan, Calder",0.0,0.0,
"Meeùs, Nicolas",0.0,0.0,
"Eriksson, Tore",0.0,0.0,
"King, Jonathan T.",0.0,0.0,
"Smith, Eron",0.0,0.0,
"Westerhaus, Andrew",0.0,0.0,
"Pastille, William",0.0,0.0,
"O’Hara, William",0.0,0.0,
"Baroin, Gilles",0.0028208744710860366,0.0,
"Zeller, Matthew",0.014104372355430182,0.0,0.4472135954983511
"Decker, Gregory J.",0.0,0.0,
"Browne, Richmond",0.0,0.0,
"Frederick, Leah",0.0,0.0,
"Howard, Alan",0.0,0.0,
"Duffin, Ross W.",0.0,0.0,
"Cantrick, Robert",0.0,0.0,
"McAdams, Stephen",0.005641748942172073,0.0,
"Goodchild, Meghan",0.005641748942172073,0.0,
"Soden, Kit",0.005641748942172073,0.0,
"Shea, Nicholas",0.014104372355430182,0.0,0.4472135954983511
"Reymore, Lindsey",0.014104372355430182,0.0,0.4472135954983511
"White, Christopher Wm.",0.014104372355430182,0.0,0.4472135954983511
"VanHandel, Leigh",0.014104372355430182,0.0,0.4472135954983511
"Emmery, Laura",0.0028208744710860366,0.0,
"Bertolani, Valentina",0.0,0.0,
"Locke, David",0.0,0.0,
"Blake, David K.",0.0,0.0,
"Cheong, Wai-Ling",0.0,0.0,
"Nicholls, David",0.0,0.0,
"Peiris, Eshantha",0.0,0.0,
"Morris, Robert",0.0,0.0,
"Cook, Scott Alexander",0.0,0.0,
"Jarvis, Brian Edward",0.0,0.0,
"Walden, Daniel K. S.",0.0,0.0,
"Muxfeldt, Kristina",0.0,0.0,
"Gadir, Tami",0.0,0.0,
"Graybill, Roger C.",0.0,0.0,
"Graybill, Roger",0.0,0.0,
"Oinas, Cecilia",0.0,0.0,
"Long, Rebecca",0.0,0.0,
"Zavlunov, Daniil",0.0,0.0,
"Huron, David",0.005641748942172073,3.984285976110221e-06,
"Burstein, L. Poundie",0.0,0.0,
"Clarke, David",0.0,0.0,
"Albrecht, Joshua",0.0,0.0,
"Monahan, Seth",0.0,0.0,
"Foley, Gretchen C.",0.0,0.0,
"Trevor, Caitlyn",0.0028208744710860366,0.0,
"Grave, Floyd K.",0.0,0.0,
"Goddard, Christopher",0.0,0.0,
"Brøvig-Hanssen, Ragnhild",0.005641748942172073,0.0,
"Sandvik, Bjørnar E.",0.005641748942172073,0.0,
"Aareskjold-Drecker, Jon Marius",0.005641748942172073,0.0,
"Burns, James",0.0,0.0,
"Polak, Rainer",0.0014104372355430183,0.0,
"Bradford, Wesley J.",0.0,0.0,
"Carpenter, Ellon D.",0.0028208744710860366,0.0,
"Lucas, Olivia R.",0.0,0.0,
"Roemjantsew, Tamara W.",0.0,0.0,
"Stankis, Jessica E.",0.0,0.0,
"Conklin, Andrew",0.0,0.0,
"Swinkin, Jeffrey",0.00846262341325811,0.0,
"Peebles, Crystal A.",0.0,0.0,
"Kielian-Gilbert, Marianne",0.0,0.0,
"Pomeroy, Boyd",0.0,0.0,
"Yorgason, Brent",0.0028208744710860366,0.0,
"Lyon, Jeff",0.0028208744710860366,0.0,
"Korevaar, David",0.0014104372355430183,0.0,
"Woods, Alyssa",0.0028208744710860366,0.0,
"Goldsmith, Melissa Ursula Dawn",0.0,0.0,
"Iverson, Jennifer",0.0,0.0,
"Lam, Nathan L.",0.0,0.0,
"Venturino, Stephanie",0.0,0.0,
"Lessoil-Daelman, Marcelle",0.0028208744710860366,0.0,
"Weisser, Benedict",0.0,0.0,
"Schutz, Michael",0.0,0.0,
"Seress, Hugues",0.0,0.0,
"Capuzzo, Guy",0.0,0.0,
"Dempster, Douglas",0.0,0.0,
"Glaser, Thomas",0.0028208744710860366,0.0,
"錢茸, Qian Rong",0.0,0.0,
"Slominski, Johnandrew",0.0028208744710860366,0.0,
"Eckert, Stefan",0.0,0.0,
