node,degree_centrality,betweenness_centrality,eigenvector_centrality
"Cutler, Timothy",0.0024330900243309003,0.0,5.2521849239078813e-05
"Vélez, Daniel Villegas",0.0024330900243309003,0.0,9.651643249353231e-31
"Gur, Golan",0.0024330900243309003,0.0,9.651643249353231e-31
"Moore, Allan F.",0.014598540145985401,0.0,0.02245123656012792
"Buchler, Michael H.",0.0170316301703163,0.0,0.004468061041044754
"Long, Megan Kaes",0.0024330900243309003,0.0,9.651643249353231e-31
"Gauldin, Robert",0.0024330900243309003,0.0,7.161519291020094e-28
"Demske, Thomas R.",0.0024330900243309003,0.0,3.7641408672477604e-29
"Kochavi, Jonathan",0.0024330900243309003,0.0,9.651643249353231e-31
"Quaglia, Bruce W.",0.014598540145985401,1.821228236322576e-05,0.00021780061675319914
"Byros, Vasili",0.0072992700729927005,0.0,4.339095958327169e-16
"Townsend, Anna M. Gawboy and Justin",0.0024330900243309003,0.0,
"McCreless, Patrick P.",0.004866180048661801,0.0,0.017239377236252015
"Nobile, Drew",0.038929440389294405,0.0,9.651643249353231e-31
"Geary, David",0.026763990267639905,0.0,9.651643249353231e-31
"Hood, Alison",0.0024330900243309003,0.0,9.651643249353231e-31
"London, Justin M.",0.0024330900243309003,0.0,0.017239377236252015
"Martinez, Jose Luis",0.0024330900243309003,0.0,3.7641408672477604e-29
"Burnham, Scott",0.0024330900243309003,0.0,5.30605120986383e-19
"Peck, Robert W.",0.0024330900243309003,0.0,0.004468061041044754
"Clement, Brett",0.0024330900243309003,0.0,9.651643249353231e-31
"Palmer, James K.",0.0072992700729927005,0.0,
"Douw, Andre M.",0.004866180048661801,0.0,
"Schuijer, Michiel C.",0.004866180048661801,0.0,
"Littlefield, Richard C.",0.0072992700729927005,0.000673247371360579,0.017882459603624622
"Besada, José L.",0.0024330900243309003,0.0,
"Kaminsky, Peter M.",0.0024330900243309003,0.0,0.017239377236252015
"Butterfield, Matthew W.",0.038929440389294405,0.0,0.029678673443270284
"Headlam, Dave",0.004866180048661801,0.0,9.651643249353231e-31
"Lehman, Frank",0.0170316301703163,0.00031349408707899277,0.0010111391466462033
"Reed, S. Alexander",0.0072992700729927005,0.0,9.651643249353231e-31
"Ren, Iris",0.019464720194647202,2.4283043150967678e-06,0.0005761272167684258
"Duan, Zhiyao",0.019464720194647202,2.4283043150967678e-06,0.0005761272167684258
"Sallmen, Mark",0.012165450121654502,0.00011655860712464486,2.0731729699610727e-27
"Jr., Jose M. Garza",0.0170316301703163,0.0003773584905660377,7.431765302001987e-29
"Leech-Wilkinson, Daniel",0.019464720194647202,0.000151769019693548,1.1938605734765833e-18
"Endrinal, Christopher",0.012165450121654502,0.00012748597654258032,0.00016628573082284065
"Aarden, Bret",0.009732360097323601,0.0,
"Hippel, Paul T. von",0.009732360097323601,0.0,
"Berry, Michael",0.009732360097323601,0.0,0.0023510205922438942
"Code, David Løberg",0.0024330900243309003,0.0,7.161519291020094e-28
"Smucker, Peter",0.0024330900243309003,0.0,9.651643249353231e-31
"Cramer, Alfred",0.0072992700729927005,0.0,0.00457285694319716
"Schumann, Scott C.",0.0072992700729927005,0.0,9.651643249353231e-31
"Probst, Stephanie",0.0024330900243309003,0.0,9.651643249353231e-31
"Hermann, Richard",0.0072992700729927005,0.0,9.651643249353231e-31
"Heetderks, David J.",0.026763990267639905,0.0005997911658289017,4.0216467091405026e-26
"Barolsky, Daniel G",0.004866180048661801,0.0,9.320831112077692e-06
"Aziz, Andrew",0.021897810218978103,0.0,9.651643249353231e-31
"Marion, Gregory J.",0.0024330900243309003,0.0,
"Hudson, Stephen S.",0.014598540145985401,0.0003309778781476895,3.7641408672477604e-29
"Love, Stefan C.",0.004866180048661801,0.0,4.95100093775546e-12
"Duguay, Michèle",0.021897810218978103,6.556421650761274e-05,3.7641408672477604e-29
"Rink, John",0.0024330900243309003,0.0,9.320831112077692e-06
"Auerbach, Brent",0.0024330900243309003,0.0,9.651643249353231e-31
"Grant, Roger Mathew",0.0024330900243309003,0.0,3.7641408672477604e-29
"Chenette, Timothy",0.012165450121654502,0.00038027245574415386,3.7641408672477604e-29
"Urista, Diane J.",0.009732360097323601,0.0,0.10325156952065016
"Arlin, Mary I.",0.009732360097323601,0.0,9.651643249353231e-31
"Goldman, Andrew J.",0.009732360097323601,4.6137781986838593e-05,7.528281734495519e-28
"Sheehy, August",0.026763990267639905,0.0002671134746606445,1.1761996176747207e-08
"Steinbeck, Paul",0.03649635036496351,0.00024404458366722518,1.1761996176614555e-08
"Samplaski, Art",0.0024330900243309003,0.0,9.651643249353231e-31
"Lewis, George E.",0.0340632603406326,0.0003788154731550958,1.1761996176614555e-08
"Everett, Walter T.",0.0024330900243309003,0.0,4.625961048446359e-05
"Martens, Peter A.",0.004866180048661801,0.000866904640489546,3.7641408672477604e-29
"Easley, David B.",0.026763990267639905,0.0023331147859449747,5.306053736123541e-19
"Rehding, Alexander",0.0170316301703163,0.003925596755785435,5.306051305955591e-19
"Sayrs, Elizabeth P.",0.0072992700729927005,0.0,0.017509813908877646
"Zbikowski, Lawrence M.",0.009732360097323601,0.0,0.03444181569313166
"Reenan, Sam",0.0024330900243309003,0.0,
"Lee, Mike Cheng-Yu",0.0024330900243309003,0.0,3.7641408672477604e-29
"Chung, Andrew J.",0.004866180048661801,0.0002200926729228616,9.732204547102134e-15
"Spicer, Mark",0.05352798053527981,0.008204324996777826,0.00023010010276434752
"Chenette, Timothy K.",0.0024330900243309003,0.0,
"Donin, Nicolas",0.0072992700729927005,0.0,2.6530234949524032e-19
"Goldman, Jonathan",0.0072992700729927005,0.0,2.6530234949524032e-19
"Segall, Christopher",0.012165450121654502,0.0018321556057405114,1.1099389736756218e-28
"Givan, Benjamin",0.014598540145985401,0.00033874845195599915,0.0015259687979862252
"Nolan, Catherine",0.0072992700729927005,0.0,3.7641408672477604e-29
"Cohn, Richard",0.0170316301703163,0.007328865253393555,0.0009648795361617677
"Isaacson, Eric J.",0.009732360097323601,4.3709477671741826e-05,3.7641408672477604e-29
"Krims, Adam P.",0.004866180048661801,0.0,0.017239377236252015
"Gates, Sarah",0.009732360097323601,4.3709477671741826e-05,7.528281734495519e-28
"McNutt, Elizabeth",0.029197080291970802,0.0,0.0004714432497678646
"Clement, Brett G.",0.004866180048661801,4.3709477671741826e-05,3.7641408672477604e-29
"Morrison, Landon",0.0024330900243309003,0.0,9.651643249353231e-31
"Rao, Nancy Yunhwa",0.004866180048661801,0.0,9.651643249353231e-31
"Pearson, David M",0.012165450121654502,0.0005466113013282824,2.8608435755407907e-26
"Bent, Margaret",0.0024330900243309003,0.0,
"Gardner, Samuel",0.0170316301703163,0.0,2.6530234949524032e-19
"Shea, Nicholas J.",0.0170316301703163,0.0,2.6530234949524032e-19
"Bungert, James",0.0170316301703163,0.0033103874343766533,0.0023073900170815305
"Lind, Stephanie",0.0072992700729927005,0.0,0.004468061041044754
"Beavers, Jennifer P.",0.026763990267639905,6.556421650761274e-05,1.955690829263361e-12
"Sterbenz, Maeve",0.0072992700729927005,1.4569825890580608e-05,5.306046989528393e-19
"Reed, Jacob Rosenthal",0.009732360097323601,0.0,0.0065015174033098925
"Bain, Matthew Neil",0.009732360097323601,0.0,0.0065015174033098925
"Ewell, Philip",0.014598540145985401,0.0,9.651643249353231e-31
"Wells, Robert L.",0.004866180048661801,0.0,9.651643249353231e-31
"Souza, Jonathan De",0.0024330900243309003,0.0,9.651643249353231e-31
"Parsons, Laurel",0.004866180048661801,0.0,9.651643249353231e-31
"Heidemann, Kate",0.031630170316301706,0.003390762730385372,2.6530235318120287e-19
"Sturman, Michael Vercelli and Janet",0.0072992700729927005,0.0,9.651643249353231e-31
"Wannamaker, Robert A.",0.0024330900243309003,0.0,
"Reenan, Samuel",0.004866180048661801,0.0,
"Bass, Richard",0.004866180048661801,0.0,
"Smith, Jeremy W.",0.004866180048661801,0.0,9.651643249353231e-31
"Chua, Daniel K.L.",0.004866180048661801,0.0,
"2015), (after July 1",0.004866180048661801,0.0,
"Callender, Clifton",0.0024330900243309003,0.0,2.6530234949524032e-19
"Plotkin, Richard",0.0024330900243309003,0.0,
"Boss, Jack",0.0024330900243309003,0.0,9.651643249353231e-31
"Neumeyer, David",0.0024330900243309003,0.0,4.625961048446425e-05
"Johnson, Thomas",0.0072992700729927005,0.00013477088948787063,7.431765302001987e-29
"Straus, Joseph N.",0.009732360097323601,2.1854738835870913e-05,3.7641408672477604e-29
"Gauvin, Hubert Léveillé",0.0170316301703163,0.0004431655375051601,0.0009162352090136718
"Mattessich, John J.",0.0072992700729927005,0.0,0.0023073900170815305
"Tymoczko, Dmitri",0.004866180048661801,0.0,9.651643249353231e-31
"Keep, David",0.0024330900243309003,0.0,9.651643249353231e-31
"Burns, Chelsea",0.004866180048661801,0.0,9.651643249353231e-31
"Martens, Peter",0.0072992700729927005,0.0,4.938200090057445e-16
"Thomas, Margaret E.",0.019464720194647202,0.002025205798790704,2.6530234949524032e-19
"Summach, Jay",0.029197080291970802,0.00010648114421699327,0.00031395304115465586
"Wallmark, Zachary",0.012165450121654502,9.470386828877395e-05,3.7641408672477604e-29
"Yi, Chen",0.0024330900243309003,0.0,9.651643249353231e-31
"Marvin, Elizabeth West",0.0072992700729927005,0.0,9.651643249353231e-31
"Utz, Christian",0.0072992700729927005,0.0,2.6530234949524032e-19
"Everett, Walter",0.06569343065693431,0.0,0.018852382512037164
"Alcalde, Bruno",0.004866180048661801,0.0,9.651643249353231e-31
"Goehr, Lydia",0.0024330900243309003,0.0,2.7178062225853765e-26
"Caplin, William E.",0.0024330900243309003,0.0,3.7641408672477604e-29
"Hannan, Calder",0.012165450121654502,0.0,9.651643249353231e-31
"O’Hara, William",0.024330900243309004,0.0,9.651643249353231e-31
"Baroin, Gilles",0.004866180048661801,0.0,
"Zeller, Matthew",0.0024330900243309003,0.0,9.651643249353231e-31
"Frederick, Leah",0.0024330900243309003,0.0,
"McAdams, Stephen",0.021897810218978103,0.0,1.303793886175574e-12
"Goodchild, Meghan",0.021897810218978103,0.0,1.303793886175574e-12
"Soden, Kit",0.021897810218978103,0.0,1.303793886175574e-12
"White, Christopher Wm.",0.0072992700729927005,0.0,9.778459452363801e-13
"Emmery, Laura",0.0170316301703163,5.099439061703213e-05,2.6530234949524032e-19
"Bertolani, Valentina",0.009732360097323601,0.0,9.651643249353231e-31
"Locke, David",0.0170316301703163,0.0020252057987907046,0.0009706016131241956
"Blake, David K.",0.0340632603406326,0.004729799109853019,0.009150763335689246
"Cook, Scott Alexander",0.0024330900243309003,0.0,2.5142530664565155e-26
"Gadir, Tami",0.0072992700729927005,0.0,9.651643249353231e-31
"Graybill, Roger C.",0.0024330900243309003,0.0,9.651643249353231e-31
"Zavlunov, Daniil",0.0072992700729927005,0.0,0.00018312345792952873
"Huron, David",0.012165450121654502,2.1854738835870913e-05,4.090938901802528e-16
"Clarke, David",0.0024330900243309003,0.0,
"Albrecht, Joshua",0.0024330900243309003,0.0,9.651643249353231e-31
"Monahan, Seth",0.014598540145985401,0.0,9.651643249353231e-31
"Foley, Gretchen C.",0.0024330900243309003,0.0,3.7641408672477604e-29
"Trevor, Caitlyn",0.0072992700729927005,0.0,2.892730638884415e-16
"Brøvig-Hanssen, Ragnhild",0.019464720194647202,0.0,0.015261475614433922
"Sandvik, Bjørnar E.",0.019464720194647202,0.0,0.015261475614433922
"Aareskjold-Drecker, Jon Marius",0.019464720194647202,0.0,0.015261475614433922
"Burns, James",0.004866180048661801,0.0,9.651643249353231e-31
"Polak, Rainer",0.029197080291970802,0.009870241824419722,0.0025737215801196677
"Carpenter, Ellon D.",0.009732360097323601,0.0,3.819333467387113e-05
"Lucas, Olivia R.",0.031630170316301706,0.0013477088948787063,2.1832017030037003e-27
"Stankis, Jessica E.",0.004866180048661801,0.0,9.651643249353231e-31
"Conklin, Andrew",0.021897810218978103,0.0,9.651643249353231e-31
"Swinkin, Jeffrey",0.029197080291970802,0.0,0.007624794537703022
"Peebles, Crystal A.",0.0024330900243309003,0.0,9.651643249353231e-31
"Yorgason, Brent",0.024330900243309004,0.0,2.6530234949524032e-19
"Lyon, Jeff",0.024330900243309004,0.0,2.6530234949524032e-19
"Korevaar, David",0.026763990267639905,0.00036181734294941833,0.0010616375525561471
"Woods, Alyssa",0.019464720194647202,0.0,0.010110149669735507
"Iverson, Jennifer",0.012165450121654502,0.0,3.422458951210881e-12
"Lessoil-Daelman, Marcelle",0.004866180048661801,0.0,9.732204547102134e-15
"Schutz, Michael",0.004866180048661801,3.788154731550958e-05,2.7178062225853765e-26
"Glaser, Thomas",0.0072992700729927005,0.0,2.6530234949524032e-19
"Slominski, Johnandrew",0.019464720194647202,2.9139651781161215e-05,4.339095958326801e-16
"Eckert, Stefan",0.004866180048661801,0.0,7.407300134681533e-16
"Krims, Adam Paul",0.0024330900243309003,0.0,9.651643249353231e-31
"Ravenscroft, Brenda",0.0024330900243309003,0.0,9.651643249353231e-31
"Park, Joon",0.004866180048661801,0.0,
"Duker, Philip",0.024330900243309004,0.00013989212102419633,0.0006669075951075763
"Gawboy, Anna",0.024330900243309004,0.00013989212102419633,0.0006669075951075763
"Hughes, Bryn",0.024330900243309004,0.00013989212102419633,0.0006669075951075763
